0 594
30.0 248
60.0 99
90.0 62
120.0 60
150.0 49
180.0 52
210.0 30
240.0 27
270.0 30
300.0 40
330.0 27
360.0 29
390.0 19
420.0 19
450.0 24
480.0 11
510.0 20
540.0 16
570.0 13
600.0 10
630.0 6
660.0 3
690.0 2
720.0 6
750.0 4
780.0 4
810.0 3
840.0 5
870.0 6
900.0 2
930.0 3
960.0 10
990.0 5
1020.0 4
1050.0 4
1080.0 2
1110.0 2
1140.0 5
1170.0 2
1200.0 4
1230.0 0
1260.0 1
1290.0 0
1320.0 1
1350.0 1
1380.0 1
1410.0 0
1440.0 0
1470.0 0
1500.0 1
1530.0 1
1560.0 1
1590.0 0
1620.0 0
1650.0 0
1680.0 0
1710.0 0
1740.0 0
